iter	Passed	Remaining
12663	3707561	683896
12664	3707695	683574
12665	3707832	683252
12666	3708105	682956
12667	3708230	682632
12668	3708354	682309
12669	3708494	681988
12670	3708642	681669
12671	3708775	681346
12672	3708906	681024
12673	3709041	680703
12674	3709285	680401
12675	3709420	680079
12676	3709547	679756
12677	3709672	679433
12678	3709806	679111
12679	3709950	678792
12680	3710081	678470
12681	3710212	678147
12682	3710453	677845
12683	3710580	677523
12684	3710713	677201
12685	3710866	676883
12686	3711005	676563
12687	3711145	676242
12688	3711286	675922
12689	3711431	675603
12690	3711626	675293
12691	3711757	674971
12692	3711893	674650
12693	3712033	674330
12694	3712162	674008
12695	3712296	673687
12696	3712427	673365
12697	3712688	673067
12698	3712815	672745
12699	3712966	672426
12700	3713099	672105
12701	3713233	671784
12702	3713364	671463
12703	3713497	671142
12704	3713621	670819
12705	3713882	670521
12706	3714019	670201
12707	3714157	669881
12708	3714291	669560
12709	3714428	669240
12710	3714563	668919
12711	3714698	668598
12712	3714824	668276
12713	3715070	667976
12714	3715198	667654
12715	3715336	667334
12716	3715476	667015
12717	3715603	666693
12718	3715742	666373
12719	3715926	666062
12720	3716224	665771
12721	3716364	665451
12722	3716513	665134
12723	3716661	664816
12724	3716799	664496
12725	3716951	664179
12726	3717111	663863
12727	3717426	663575
12728	3717564	663256
12729	3717732	662942
12730	3717889	662625
12731	3718045	662309
12732	3718186	661990
12733	3718321	661670
12734	3718530	661364
12735	3718663	661043
12736	3718796	660723
12737	3718934	660404
12738	3719064	660083
12739	3719199	659763
12740	3719340	659445
12741	3719479	659126
12742	3719719	658824
12743	3719854	658505
12744	3719993	658186
12745	3720141	657869
12746	3720280	657550
12747	3720423	657232
12748	3720558	656912
12749	3720822	656615
12750	3720949	656294
12751	3721076	655973
12752	3721206	655653
12753	3721348	655335
12754	3721484	655016
12755	3721608	654695
12756	3721738	654374
12757	3722001	654077
12758	3722139	653759
12759	3722264	653438
12760	3722394	653118
12761	3722582	652808
12762	3722756	652495
12763	3722909	652179
12764	3723161	651881
12765	3723292	651561
12766	3723422	651241
12767	3723572	650925
12768	3723712	650607
12769	3723841	650287
12770	3723971	649967
12771	3724100	649647
12772	3724296	649339
12773	3724417	649017
12774	3724545	648697
12775	3724673	648377
12776	3724808	648059
12777	3724945	647740
12778	3725083	647422
12779	3725220	647103
12780	3725458	646803
12781	3725592	646484
12782	3725725	646165
12783	3725874	645849
12784	3726023	645533
12785	3726160	645215
12786	3726293	644896
12787	3726430	644578
12788	3726679	644279
12789	3726824	643962
12790	3726977	643647
12791	3727116	643329
12792	3727255	643011
12793	3727397	642694
12794	3727547	642379
12795	3727802	642081
12796	3727948	641765
12797	3728092	641448
12798	3728233	641131
12799	3728361	640812
12800	3728491	640493
12801	3728626	640175
12802	3728787	639861
12803	3729022	639560
12804	3729159	639242
12805	3729291	638924
12806	3729427	638606
12807	3729573	638290
12808	3729722	637974
12809	3729861	637657
12810	3730143	637365
12811	3730271	637046
12812	3730402	636727
12813	3730551	636412
12814	3730696	636096
12815	3730832	635778
12816	3730969	635461
12817	3731097	635142
12818	3731288	634834
12819	3731432	634518
12820	3731560	634199
12821	3731704	633883
12822	3731856	633568
12823	3731996	633251
12824	3732127	632933
12825	3732391	632638
12826	3732523	632320
12827	3732653	632002
12828	3732812	631688
12829	3732955	631372
12830	3733098	631056
12831	3733237	630740
12832	3733381	630424
12833	3733624	630125
12834	3733760	629808
12835	3733925	629496
12836	3734079	629182
12837	3734225	628867
12838	3734370	628551
12839	3734507	628234
12840	3734758	627937
12841	3734900	627621
12842	3735042	627305
12843	3735184	626989
12844	3735331	626674
12845	3735488	626361
12846	3735634	626046
12847	3735927	625756
12848	3736077	625441
12849	3736221	625126
12850	3736359	624810
12851	3736500	624494
12852	3736648	624179
12853	3736787	623863
12854	3736930	623548
12855	3737195	623253
12856	3737334	622937
12857	3737484	622623
12858	3737663	622314
12859	3737815	622000
12860	3737961	621685
12861	3738108	621371
12862	3738329	621068
12863	3738483	620755
12864	3738630	620441
12865	3738770	620125
12866	3738919	619811
12867	3739069	619497
12868	3739319	619200
12869	3739505	618892
12870	3739648	618577
12871	3739795	618263
12872	3739966	617952
12873	3740113	617638
12874	3740262	617324
12875	3740575	617038
12876	3740719	616723
12877	3740852	616407
12878	3740989	616091
12879	3741119	615774
12880	3741251	615457
12881	3741395	615143
12882	3741830	614876
12883	3741983	614563
12884	3742126	614248
12885	3742268	613934
12886	3742425	613621
12887	3742583	613309
12888	3742730	612995
12889	3742998	612701
12890	3743140	612387
12891	3743277	612071
12892	3743413	611756
12893	3743559	611442
12894	3743697	611127
12895	3743834	610811
12896	3744103	610517
12897	3744231	610201
12898	3744363	609885
12899	3744491	609568
12900	3744618	609251
12901	3744763	608937
12902	3744905	608623
12903	3745042	608308
12904	3745262	608006
12905	3745392	607690
12906	3745531	607375
12907	3745684	607063
12908	3745829	606749
12909	3745977	606436
12910	3746127	606123
12911	3746396	605829
12912	3746531	605514
12913	3746672	605200
12914	3746819	604887
12915	3746961	604573
12916	3747105	604259
12917	3747248	603945
12918	3747398	603633
12919	3747658	603338
12920	3747790	603022
12921	3747934	602709
12922	3748078	602395
12923	3748226	602082
12924	3748369	601769
12925	3748510	601455
12926	3748767	601160
12927	3748917	600847
12928	3749058	600533
12929	3749213	600222
12930	3749380	599912
12931	3749531	599600
12932	3749671	599286
12933	3749939	598992
12934	3750086	598680
12935	3750240	598368
12936	3750388	598056
12937	3750527	597742
12938	3750673	597429
12939	3750827	597117
12940	3751103	596825
12941	3751279	596517
12942	3751428	596205
12943	3751577	595893
12944	3751725	595580
12945	3751879	595269
12946	3752025	594957
12947	3752236	594654
12948	3752397	594344
12949	3752595	594040
12950	3752767	593731
12951	3752931	593422
12952	3753085	593110
12953	3753315	592811
12954	3753500	592505
12955	3753653	592194
12956	3753797	591881
12957	3753964	591572
12958	3754107	591259
12959	3754257	590947
12960	3754536	590656
12961	3754682	590344
12962	3754820	590030
12963	3754974	589719
12964	3755118	589407
12965	3755262	589094
12966	3755406	588782
12967	3755546	588469
12968	3755814	588176
12969	3755962	587864
12970	3756102	587551
12971	3756242	587238
12972	3756387	586926
12973	3756524	586613
12974	3756665	586300
12975	3756930	586006
12976	3757065	585693
12977	3757204	585380
12978	3757335	585066
12979	3757492	584756
12980	3757625	584442
12981	3757806	584135
12982	3758102	583847
12983	3758237	583534
12984	3758381	583222
12985	3758523	582909
12986	3758661	582596
12987	3758800	582284
12988	3758935	581970
12989	3759073	581658
12990	3759290	581357
12991	3759424	581044
12992	3759552	580729
12993	3759696	580417
12994	3759838	580105
12995	3759986	579794
12996	3760129	579482
12997	3760398	579190
12998	3760531	578877
12999	3760669	578564
13000	3760803	578251
13001	3760947	577939
13002	3761087	577627
13003	3761229	577315
13004	3761366	577003
13005	3761627	576709
13006	3761759	576396
13007	3761899	576084
13008	3762038	575772
13009	3762177	575459
13010	3762314	575147
13011	3762468	574837
13012	3762757	574548
13013	3762900	574236
13014	3763040	573925
13015	3763169	573611
13016	3763301	573298
13017	3763437	572986
13018	3763580	572674
13019	3763747	572367
13020	3764015	572074
13021	3764142	571761
13022	3764288	571450
13023	3764432	571139
13024	3764563	570826
13025	3764688	570512
13026	3764825	570200
13027	3765114	569911
13028	3765253	569599
13029	3765398	569288
13030	3765541	568977
13031	3765672	568665
13032	3765801	568351
13033	3765942	568040
13034	3766086	567730
13035	3766299	567429
13036	3766436	567117
13037	3766587	566808
13038	3766741	566498
13039	3766879	566187
13040	3767017	565875
13041	3767150	565563
13042	3767418	565271
13043	3767555	564959
13044	3767701	564649
13045	3767835	564337
13046	3767972	564026
13047	3768139	563719
13048	3768273	563407
13049	3768502	563109
13050	3768678	562804
13051	3768818	562492
13052	3768969	562183
13053	3769102	561871
13054	3769246	561561
13055	3769381	561249
13056	3769521	560938
13057	3769789	560647
13058	3769933	560337
13059	3770070	560025
13060	3770208	559714
13061	3770375	559408
13062	3770513	559097
13063	3770656	558786
13064	3770934	558496
13065	3771077	558186
13066	3771218	557875
13067	3771361	557565
13068	3771499	557254
13069	3771632	556943
13070	3771801	556637
13071	3772080	556347
13072	3772217	556036
13073	3772347	555724
13074	3772541	555421
13075	3772689	555112
13076	3772849	554805
13077	3772991	554495
13078	3773201	554195
13079	3773350	553886
13080	3773495	553576
13081	3773637	553266
13082	3773772	552955
13083	3773912	552645
13084	3774039	552333
13085	3774180	552023
13086	3774413	551727
13087	3774548	551416
13088	3774684	551105
13089	3774814	550794
13090	3774940	550482
13091	3775072	550170
13092	3775204	549859
13093	3775336	549548
13094	3775594	549255
13095	3775735	548946
13096	3775887	548638
13097	3776022	548327
13098	3776165	548018
13099	3776319	547710
13100	3776456	547400
13101	3776732	547110
13102	3776876	546801
13103	3777030	546493
13104	3777175	546184
13105	3777320	545875
13106	3777468	545567
13107	3777615	545258
13108	3777876	544966
13109	3778003	544654
13110	3778134	544344
13111	3778269	544033
13112	3778394	543722
13113	3778531	543412
13114	3778686	543105
13115	3778831	542796
13116	3779077	542502
13117	3779210	542191
13118	3779358	541883
13119	3779498	541574
13120	3779639	541265
13121	3779799	540958
13122	3779933	540648
13123	3780146	540350
13124	3780284	540040
13125	3780413	539729
13126	3780568	539422
13127	3780787	539125
13128	3780951	538819
13129	3781101	538511
13130	3781377	538222
13131	3781511	537912
13132	3781666	537605
13133	3781796	537294
13134	3781931	536985
13135	3782060	536674
13136	3782195	536365
13137	3782414	536067
13138	3782607	535766
13139	3782738	535456
13140	3782879	535147
13141	3783030	534840
13142	3783162	534530
13143	3783305	534222
13144	3783499	533921
13145	3783794	533634
13146	3783933	533325
13147	3784065	533015
13148	3784198	532705
13149	3784333	532396
13150	3784476	532088
13151	3784612	531779
13152	3784896	531491
13153	3785035	531182
13154	3785166	530872
13155	3785303	530563
13156	3785440	530255
13157	3785577	529946
13158	3785710	529636
13159	3785866	529330
13160	3786136	529040
13161	3786271	528731
13162	3786409	528423
13163	3786536	528113
13164	3786671	527804
13165	3786807	527495
13166	3786940	527186
13167	3787071	526876
13168	3787326	526584
13169	3787458	526275
13170	3787595	525967
13171	3787735	525658
13172	3787870	525350
13173	3787999	525040
13174	3788132	524731
13175	3788338	524432
13176	3788501	524128
13177	3788636	523819
13178	3788790	523513
13179	3788926	523205
13180	3789065	522897
13181	3789207	522589
13182	3789352	522282
13183	3789632	521994
13184	3789770	521686
13185	3789915	521379
13186	3790050	521070
13187	3790182	520762
13188	3790322	520454
13189	3790463	520146
13190	3790739	519858
13191	3790867	519548
13192	3791014	519242
13193	3791152	518934
13194	3791291	518626
13195	3791426	518318
13196	3791559	518010
13197	3791693	517702
13198	3791958	517411
13199	3792091	517103
13200	3792217	516794
13201	3792353	516486
13202	3792495	516179
13203	3792632	515871
13204	3792773	515564
13205	3792913	515257
13206	3793186	514968
13207	3793325	514660
13208	3793471	514354
13209	3793604	514046
13210	3793743	513739
13211	3793887	513432
13212	3794019	513124
13213	3794288	512834
13214	3794428	512527
13215	3794562	512220
13216	3794695	511912
13217	3794827	511604
13218	3794965	511296
13219	3795123	510992
13220	3795377	510700
13221	3795506	510392
13222	3795634	510084
13223	3795770	509776
13224	3795905	509469
13225	3796051	509163
13226	3796193	508857
13227	3796356	508553
13228	3796613	508262
13229	3796751	507955
13230	3796888	507648
13231	3797019	507340
13232	3797152	507033
13233	3797280	506724
13234	3797420	506418
13235	3797560	506111
13236	3797804	505819
13237	3797937	505511
13238	3798165	505217
13239	3798410	504924
13240	3798561	504619
13241	3798701	504313
13242	3798959	504022
13243	3799085	503714
13244	3799215	503406
13245	3799371	503102
13246	3799504	502795
13247	3799629	502487
13248	3799771	502181
13249	3799948	501880
13250	3800202	501588
13251	3800333	501281
13252	3800463	500974
13253	3800612	500669
13254	3800753	500363
13255	3800892	500057
13256	3801026	499750
13257	3801290	499460
13258	3801450	499157
13259	3801592	498851
13260	3801736	498546
13261	3801927	498246
13262	3802095	497944
13263	3802233	497638
13264	3802504	497349
13265	3802642	497043
13266	3802775	496736
13267	3802906	496430
13268	3803041	496123
13269	3803170	495816
13270	3803386	495520
13271	3803908	495264
13272	3804400	495004
13273	3805020	494761
13274	3805397	494486
13275	3805715	494204
13276	3806043	493922
13277	3806605	493671
13278	3806909	493387
13279	3807191	493100
13280	3807651	492835
13281	3807985	492555
13282	3808270	492268
13283	3808540	491979
13284	3809052	491721
13285	3809362	491438
13286	3809632	491149
13287	3809903	490860
13288	3810409	490602
13289	3810722	490318
13290	3811024	490033
13291	3811297	489745
13292	3811854	489493
13293	3812156	489208
13294	3812455	488923
13295	3812738	488636
13296	3813136	488363
13297	3813475	488083
13298	3813821	487804
13299	3814319	487544
13300	3814705	487270
13301	3815030	486988
13302	3815384	486710
13303	3815954	486459
13304	3816308	486181
13305	3816650	485901
13306	3817201	485648
13307	3817515	485364
13308	3817781	485075
13309	3818071	484788
13310	3818554	484527
13311	3818850	484241
13312	3819122	483952
13313	3819446	483670
13314	3819947	483410
13315	3820260	483126
13316	3820593	482845
13317	3820971	482570
13318	3821430	482305
13319	3821742	482021
13320	3822053	481737
13321	3822468	481466
13322	3822760	481180
13323	3823072	480896
13324	3823392	480614
13325	3823878	480352
13326	3824185	480067
13327	3824457	479778
13328	3824731	479490
13329	3825206	479226
13330	3825482	478938
13331	3825790	478654
13332	3826085	478368
13333	3826649	478115
13334	3826996	477836
13335	3827339	477556
13336	3827840	477296
13337	3828112	477007
13338	3828371	476716
13339	3828634	476426
13340	3829146	476167
13341	3829494	475888
13342	3829820	475606
13343	3830139	475323
13344	3830683	475067
13345	3831037	474789
13346	3831349	474505
13347	3831793	474237
13348	3832122	473955
13349	3832463	473675
13350	3832976	473416
13351	3833389	473144
13352	3833709	472861
13353	3834042	472579
13354	3834611	472327
13355	3834909	472041
13356	3835240	471760
13357	3835765	471502
13358	3836145	471226
13359	3836451	470941
13360	3836748	470655
13361	3837308	470402
13362	3837604	470115
13363	3837923	469832
13364	3838230	469547
13365	3838749	469288
13366	3839072	469006
13367	3839403	468724
13368	3839959	468469
13369	3840488	468212
13370	3840817	467929
13371	3841269	467662
13372	3841605	467381
13373	3841952	467101
13374	3842512	466847
13375	3842890	466571
13376	3843269	466294
13377	3843592	466011
13378	3844127	465754
13379	3844522	465480
13380	3844926	465207
13381	3845555	464961
13382	3845919	464682
13383	3846218	464396
13384	3846758	464140
13385	3847083	463857
13386	3847494	463584
13387	3848035	463327
13388	3848495	463061
13389	3848835	462780
13390	3849399	462525
13391	3849769	462248
13392	3850116	461967
13393	3850460	461687
13394	3851013	461431
13395	3851329	461147
13396	3851746	460875
13397	3852188	460606
13398	3852536	460326
13399	3852839	460040
13400	3853158	459756
13401	3853739	459504
13402	3854073	459222
13403	3854427	458942
13404	3855003	458689
13405	3855346	458408
13406	3855708	458129
13407	3856301	457878
13408	3856609	457593
13409	3856899	457305
13410	3857259	457026
13411	3857830	456772
13412	3858164	456490
13413	3858497	456208
13414	3859131	455961
13415	3859473	455680
13416	3859839	455401
13417	3860411	455147
13418	3860800	454871
13419	3861137	454589
13420	3861494	454310
13421	3861951	454042
13422	3862291	453760
13423	3862641	453480
13424	3863211	453225
13425	3863558	452945
13426	3863945	452669
13427	3864588	452422
13428	3864962	452145
13429	3865306	451863
13430	3865882	451609
13431	3866255	451331
13432	3866562	451046
13433	3866932	450767
13434	3867451	450506
13435	3867774	450223
13436	3868105	449940
13437	3868700	449688
13438	3869042	449406
13439	3869391	449125
13440	3869705	448840
13441	3870281	448586
13442	3870605	448302
13443	3870947	448020
13444	3871375	447749
13445	3871694	447464
13446	3872015	447180
13447	3872640	446931
13448	3873025	446654
13449	3873341	446370
13450	3873678	446087
13451	3874203	445827
13452	3874503	445540
13453	3874795	445253
13454	3875364	444997
13455	3875661	444710
13456	3875979	444425
13457	3876261	444136
13458	3876773	443874
13459	3877089	443589
13460	3877442	443309
13461	3877752	443023
13462	3878307	442765
13463	3878636	442482
13464	3878982	442201
13465	3879540	441943
13466	3879855	441658
13467	3880177	441374
13468	3880481	441088
13469	3881044	440831
13470	3881395	440550
13471	3881697	440263
13472	3882199	439999
13473	3882535	439717
13474	3882855	439432
13475	3883186	439149
13476	3883714	438888
13477	3884026	438602
13478	3884347	438318
13479	3884936	438064
13480	3885269	437780
13481	3885587	437496
13482	3885901	437210
13483	3886502	436957
13484	3886792	436669
13485	3887104	436384
13486	3887649	436124
13487	3887990	435842
13488	3888302	435556
13489	3888609	435270
13490	3889142	435009
13491	3889466	434725
13492	3889808	434443
13493	3890347	434182
13494	3890697	433901
13495	3891017	433616
13496	3891321	433330
13497	3891739	433056
13498	3892082	432773
13499	3892443	432493
13500	3893043	432239
13501	3893522	431972
13502	3893896	431693
13503	3894477	431438
13504	3894854	431159
13505	3895311	430889
13506	3895893	430633
13507	3896246	430352
13508	3896687	430080
13509	3897257	429823
13510	3897629	429544
13511	3897983	429262
13512	3898577	429007
13513	3898916	428724
13514	3899253	428441
13515	3899596	428159
13516	3900264	427912
13517	3900569	427625
13518	3900875	427339
13519	3901427	427079
13520	3901735	426792
13521	3902071	426509
13522	3902404	426225
13523	3902809	425949
13524	3903119	425663
13525	3903460	425380
13526	3904023	425122
13527	3904373	424840
13528	3904723	424558
13529	3905041	424272
13530	3905688	424023
13531	3906035	423740
13532	3906385	423458
13533	3906970	423202
13534	3907308	422918
13535	3907642	422635
13536	3908198	422375
13537	3908501	422088
13538	3908835	421804
13539	3909144	421517
13540	3909659	421253
13541	3909964	420966
13542	3910280	420680
13543	3910668	420402
13544	3911190	420138
13545	3911530	419855
13546	3911864	419571
13547	3912367	419306
13548	3912672	419018
13549	3912983	418732
13550	3913297	418446
13551	3913751	418175
13552	3914055	417888
13553	3914362	417601
13554	3914929	417342
13555	3915320	417064
13556	3915598	416774
13557	3916225	416521
13558	3916609	416242
13559	3916943	415958
13560	3917462	415694
13561	3917926	415423
13562	3918298	415143
13563	3918643	414860
13564	3919153	414595
13565	3919488	414311
13566	3919811	414025
13567	3920355	413763
13568	3920732	413484
13569	3921051	413198
13570	3921398	412915
13571	3921926	412651
13572	3922240	412365
13573	3922587	412082
13574	3923172	411824
13575	3923496	411539
13576	3923832	411255
13577	3924152	410969
13578	3924535	410690
13579	3924805	410399
13580	3925082	410109
13581	3925360	409818
13582	3925850	409550
13583	3926114	409259
13584	3926384	408968
13585	3926653	408677
13586	3927202	408415
13587	3927547	408132
13588	3927912	407850
13589	3928438	407586
13590	3928757	407300
13591	3929058	407012
13592	3929392	406728
13593	3930016	406473
13594	3930378	406192
13595	3930711	405907
13596	3931273	405646
13597	3931577	405358
13598	3931845	405067
13599	3932155	404780
13600	3932856	404533
13601	3933205	404250
13602	3933593	403971
13603	3934065	403701
13604	3934404	403417
13605	3934731	403132
13606	3935255	402866
13607	3935523	402575
13608	3935795	402284
13609	3936093	401996
13610	3936655	401735
13611	3936973	401448
13612	3937280	401161
13613	3937846	400900
13614	3938239	400621
13615	3938519	400331
13616	3938826	400043
13617	3939379	399781
13618	3939707	399496
13619	3940022	399209
13620	3940335	398922
13621	3940853	398656
13622	3941157	398368
13623	3941460	398080
13624	3941969	397813
13625	3942376	397536
13626	3942722	397252
13627	3943012	396963
13628	3943560	396699
13629	3943881	396413
13630	3944245	396131
13631	3944580	395847
13632	3945041	395574
13633	3945348	395287
13634	3945692	395003
13635	3946169	394732
13636	3946497	394447
13637	3946832	394162
13638	3947399	393900
13639	3947826	393624
13640	3948176	393341
13641	3948509	393056
13642	3948994	392786
13643	3949271	392495
13644	3949577	392207
13645	3949900	391921
13646	3950420	391655
13647	3950713	391366
13648	3951021	391078
13649	3951508	390808
13650	3951837	390522
13651	3952156	390236
13652	3952467	389948
13653	3953018	389685
13654	3953320	389396
13655	3953597	389106
13656	3953867	388814
13657	3954407	388549
13658	3954696	388260
13659	3955007	387972
13660	3955290	387682
13661	3955902	387424
13662	3956246	387140
13663	3956556	386852
13664	3956969	386575
13665	3957315	386291
13666	3957646	386005
13667	3957979	385720
13668	3958532	385456
13669	3958861	385170
13670	3959180	384884
13671	3959690	384615
13672	3960186	384346
13673	3960551	384064
13674	3961086	383798
13675	3961482	383518
13676	3961835	383235
13677	3962155	382948
13678	3962686	382682
13679	3963027	382397
13680	3963309	382106
13681	3963896	381845
13682	3964242	381561
13683	3964563	381274
13684	3964983	380997
13685	3965479	380727
13686	3965847	380445
13687	3966327	380174
13688	3966957	379916
13689	3967325	379634
13690	3967640	379347
13691	3968020	379065
13692	3968396	378784
13693	3968701	378495
13694	3969211	378227
13695	3969575	377944
13696	3969885	377656
13697	3970235	377372
13698	3970806	377109
13699	3971138	376823
13700	3971492	376539
13701	3972077	376277
13702	3972400	375990
13703	3972753	375706
13704	3973318	375443
13705	3973680	375159
13706	3974026	374875
13707	3974367	374590
13708	3974926	374325
13709	3975295	374043
13710	3975650	373759
13711	3976237	373497
13712	3976574	373211
13713	3976932	372928
13714	3977329	372648
13715	3977805	372375
13716	3978111	372087
13717	3978454	371801
13718	3979027	371538
13719	3979337	371250
13720	3979653	370962
13721	3979950	370673
13722	3980379	370396
13723	3980710	370109
13724	3981089	369828
13725	3981677	369565
13726	3981983	369276
13727	3982326	368991
13728	3982668	368706
13729	3983195	368438
13730	3983547	368153
13731	3983992	367878
13732	3984543	367612
13733	3984879	367326
13734	3985224	367041
13735	3985748	366772
13736	3986073	366485
13737	3986426	366201
13738	3986806	365919
13739	3987318	365649
13740	3987650	365362
13741	3987968	365075
13742	3988559	364812
13743	3988900	364526
13744	3989234	364240
13745	3989576	363955
13746	3990126	363688
13747	3990527	363408
13748	3990896	363125
13749	3991354	362850
13750	3991654	362561
13751	3991976	362273
13752	3992587	362012
13753	3992882	361722
13754	3993211	361435
13755	3993504	361145
13756	3994023	360875
13757	3994358	360589
13758	3994691	360303
13759	3995273	360039
13760	3995615	359753
13761	3995964	359468
13762	3996311	359183
13763	3996882	358917
13764	3997234	358633
13765	3997628	358351
13766	3998173	358084
13767	3998534	357800
13768	3998869	357513
13769	3999426	357247
13770	3999774	356961
13771	4000094	356674
13772	4000410	356385
13773	4000958	356118
13774	4001283	355830
13775	4001598	355542
13776	4001933	355256
13777	4002468	354987
13778	4002807	354701
13779	4003191	354419
13780	4003635	354142
13781	4003980	353856
13782	4004312	353569
13783	4004890	353304
13784	4005231	353018
13785	4005551	352730
13786	4005882	352443
13787	4006439	352176
13788	4006793	351891
13789	4007111	351602
13790	4007685	351337
13791	4008033	351051
13792	4008388	350766
13793	4008896	350495
13794	4009263	350211
13795	4009583	349923
13796	4009931	349637
13797	4010504	349371
13798	4010846	349085
13799	4011151	348795
13800	4011820	348538
13801	4012148	348250
13802	4012490	347964
13803	4013081	347699
13804	4013445	347415
13805	4013789	347129
13806	4014146	346844
13807	4014656	346572
13808	4014969	346283
13809	4015316	345997
13810	4015757	345719
13811	4016087	345432
13812	4016394	345143
13813	4016768	344859
13814	4017351	344593
13815	4017696	344307
13816	4018075	344024
13817	4018645	343757
13818	4018981	343470
13819	4019314	343183
13820	4019866	342914
13821	4020386	342643
13822	4020726	342356
13823	4021265	342086
13824	4021613	341800
13825	4021939	341512
13826	4022285	341226
13827	4022824	340956
13828	4023179	340671
13829	4023490	340382
13830	4024038	340112
13831	4024387	339826
13832	4024718	339539
13833	4025106	339256
13834	4025577	338980
13835	4025899	338692
13836	4026235	338405
13837	4026901	338145
13838	4027315	337864
13839	4027767	337587
13840	4028203	337308
13841	4028555	337022
13842	4028932	336738
13843	4029495	336470
13844	4029789	336179
13845	4030102	335890
13846	4030380	335598
13847	4030869	335323
13848	4031139	335030
13849	4031412	334738
13850	4031723	334448
13851	4032264	334178
13852	4032643	333894
13853	4032961	333605
13854	4033506	333335
13855	4033856	333049
13856	4034215	332763
13857	4034566	332477
13858	4035034	332201
13859	4035351	331911
13860	4035688	331624
13861	4036293	331359
13862	4036673	331075
13863	4037009	330787
13864	4037323	330498
13865	4037884	330229
13866	4038247	329944
13867	4038568	329655
13868	4039068	329381
13869	4039443	329096
13870	4039829	328813
13871	4040213	328529
13872	4040723	328256
13873	4041071	327969
13874	4041399	327681
13875	4041818	327400
13876	4042152	327112
13877	4042461	326822
13878	4042772	326532
13879	4043280	326258
13880	4043585	325968
13881	4043898	325679
13882	4044493	325412
13883	4044821	325123
13884	4045212	324840
13885	4045802	324573
13886	4046115	324283
13887	4046477	323997
13888	4046788	323708
13889	4047315	323435
13890	4047601	323143
13891	4047904	322853
13892	4048213	322563
13893	4048725	322289
13894	4049063	322001
13895	4049400	321714
13896	4050021	321448
13897	4050325	321158
13898	4050666	320870
13899	4051014	320583
13900	4051561	320312
13901	4051933	320027
13902	4052725	319775
13903	4053108	319491
13904	4053421	319201
13905	4053739	318912
13906	4054190	318633
13907	4054458	318339
13908	4054798	318052
13909	4055460	317789
13910	4055826	317503
13911	4056177	317216
13912	4056805	316951
13913	4057158	316664
13914	4057500	316377
13915	4057825	316088
13916	4058381	315817
13917	4058708	315528
13918	4059046	315240
13919	4059622	314970
13920	4059921	314679
13921	4060234	314389
13922	4060366	314085
13923	4060498	313781
13924	4060747	313486
13925	4060924	313186
13926	4061064	312883
13927	4061210	312580
13928	4061352	312277
13929	4061496	311974
13930	4061641	311671
13931	4061788	311368
13932	4062048	311074
13933	4062173	310770
13934	4062305	310466
13935	4062468	310165
13936	4062609	309862
13937	4062750	309559
13938	4062950	309261
13939	4063198	308966
13940	4063367	308665
13941	4063532	308364
13942	4063668	308061
13943	4063799	307757
13944	4063935	307454
13945	4064074	307151
13946	4064353	306859
13947	4064489	306556
13948	4064627	306252
13949	4064764	305950
13950	4064905	305647
13951	4065059	305345
13952	4065197	305042
13953	4065347	304740
13954	4065595	304446
13955	4065746	304144
13956	4065883	303841
13957	4066029	303539
13958	4066168	303236
13959	4066314	302934
13960	4066450	302631
13961	4066662	302334
13962	4066798	302031
13963	4066930	301728
13964	4067079	301426
13965	4067235	301125
13966	4067402	300825
13967	4067561	300524
13968	4067831	300231
13969	4067972	299929
13970	4068142	299629
13971	4068281	299326
13972	4068420	299024
13973	4068570	298722
13974	4068721	298421
13975	4069023	298131
13976	4069165	297829
13977	4069309	297527
13978	4069456	297225
13979	4069600	296923
13980	4069724	296620
13981	4069862	296318
13982	4070024	296017
13983	4070287	295724
13984	4070430	295422
13985	4070573	295120
13986	4070723	294819
13987	4070864	294517
13988	4071002	294215
13989	4071151	293914
13990	4071410	293621
13991	4071557	293319
13992	4071702	293018
13993	4071844	292716
13994	4071993	292415
13995	4072140	292114
13996	4072285	291812
13997	4072602	291523
13998	4072737	291221
13999	4072891	290920
14000	4073046	290620
14001	4073192	290318
14002	4073332	290017
14003	4073481	289716
14004	4073740	289423
14005	4073900	289123
14006	4074038	288821
14007	4074181	288519
14008	4074312	288217
14009	4074451	287916
14010	4074586	287614
14011	4074708	287311
14012	4074999	287020
14013	4075132	286719
14014	4075263	286416
14015	4075410	286116
14016	4075584	285817
14017	4075728	285516
14018	4075875	285215
14019	4076168	284924
14020	4076335	284625
14021	4076484	284324
14022	4076624	284023
14023	4076766	283722
14024	4076924	283422
14025	4077064	283121
14026	4077268	282824
14027	4077521	282531
14028	4077658	282230
14029	4077790	281928
14030	4077921	281626
14031	4078052	281325
14032	4078187	281023
14033	4078320	280722
14034	4078527	280426
14035	4078671	280125
14036	4078814	279824
14037	4078961	279524
14038	4079098	279223
14039	4079235	278922
14040	4079371	278620
14041	4079514	278320
14042	4079788	278028
14043	4079946	277729
14044	4080083	277428
14045	4080224	277127
14046	4080365	276826
14047	4080510	276526
14048	4080646	276225
14049	4080917	275933
14050	4081049	275632
14051	4081183	275331
14052	4081307	275030
14053	4081441	274729
14054	4081580	274428
14055	4081721	274128
14056	4081862	273827
14057	4082130	273535
14058	4082263	273234
14059	4082391	272933
14060	4082523	272632
