iter	MAE
7169	533.0076416
7170	532.9897829
7171	532.9882132
7172	532.9760535
7173	532.9665716
7174	532.9555599
7175	532.9522402
7176	532.9443531
7177	532.9347066
7178	532.9305015
7179	532.9197037
7180	532.9093063
7181	532.9054413
7182	532.8954666
7183	532.8905222
7184	532.88551
7185	532.8752028
7186	532.8702274
7187	532.8332156
7188	532.8196727
7189	532.8139782
7190	532.80752
7191	532.796279
7192	532.7889368
7193	532.7827057
7194	532.7689002
7195	532.7608698
7196	532.7484829
7197	532.7256228
7198	532.7081095
7199	532.7026769
7200	532.6953913
7201	532.6855046
7202	532.6459997
7203	532.6329674
7204	532.6234973
7205	532.6215094
7206	532.5749967
7207	532.5687533
7208	532.5582212
7209	532.5375995
7210	532.533486
7211	532.528695
7212	532.5162128
7213	532.5057464
7214	532.4962911
7215	532.4860515
7216	532.4694403
7217	532.467094
7218	532.4646727
7219	532.4629484
7220	532.4430868
7221	532.4398992
7222	532.4242457
7223	532.4046486
7224	532.4019203
7225	532.3643551
7226	532.3594207
7227	532.3550399
7228	532.3536229
7229	532.3482505
7230	532.3154268
7231	532.3081095
7232	532.3055366
7233	532.2966924
7234	532.2832326
7235	532.2448281
7236	532.2385425
7237	532.2348507
7238	532.2313047
7239	532.2250409
7240	532.2175291
7241	532.1587831
7242	532.1506634
7243	532.1253039
7244	532.102425
7245	532.0882625
7246	532.0818317
7247	532.0660186
7248	532.0551813
7249	532.0193475
7250	532.0030443
7251	531.9662409
7252	531.9566989
7253	531.9516319
7254	531.9342264
7255	531.8850334
7256	531.8767457
7257	531.8733931
7258	531.8643736
7259	531.8604467
7260	531.8488971
7261	531.8447849
7262	531.8253031
7263	531.8212753
7264	531.8179976
7265	531.8135333
7266	531.7982885
7267	531.778987
7268	531.7308724
7269	531.7283464
7270	531.7254474
7271	531.7175001
7272	531.6852208
7273	531.6730884
7274	531.6718879
7275	531.6540451
7276	531.6441926
7277	531.6339192
7278	531.6273603
7279	531.6212966
7280	531.6184656
7281	531.6087793
7282	531.5972909
7283	531.5805739
7284	531.5660907
7285	531.5611849
7286	531.5565394
7287	531.5120793
7288	531.4910258
7289	531.4779386
7290	531.473817
7291	531.4679969
7292	531.4655657
7293	531.4636779
7294	531.4576288
7295	531.4538365
7296	531.4462779
7297	531.4318719
7298	531.4270731
7299	531.4252798
7300	531.4120377
7301	531.3870914
7302	531.3795337
7303	531.3677647
7304	531.3575995
7305	531.3091258
7306	531.2723788
7307	531.2559423
7308	531.2477168
7309	531.2253027
7310	531.1876843
7311	531.1809061
7312	531.1776555
7313	531.1535895
7314	531.1505099
7315	531.1346925
7316	531.1023712
7317	531.0925876
7318	531.083906
7319	531.0693898
7320	531.026262
7321	531.0077395
7322	531.0024789
7323	531.0007775
7324	530.9851937
7325	530.9693274
7326	530.9479267
7327	530.9409279
7328	530.92108
7329	530.9096966
7330	530.8994053
7331	530.8809173
7332	530.8759346
7333	530.8587886
7334	530.8490654
7335	530.8256772
7336	530.8228972
7337	530.8000998
7338	530.7539795
7339	530.7325907
7340	530.7257461
7341	530.7229459
7342	530.7198223
7343	530.7120038
7344	530.7067386
7345	530.6773975
7346	530.6710096
7347	530.6641426
7348	530.6566049
7349	530.6504552
7350	530.6434819
7351	530.6396895
7352	530.6312164
7353	530.6233775
7354	530.6149274
7355	530.6068861
7356	530.5830144
7357	530.5754464
7358	530.5735994
7359	530.5648694
7360	530.553305
7361	530.5424887
7362	530.5289596
7363	530.507574
7364	530.5001484
7365	530.4931277
7366	530.4908473
7367	530.4779439
7368	530.4752326
7369	530.451999
7370	530.4495507
7371	530.4346261
7372	530.4322552
7373	530.4182541
7374	530.4014402
7375	530.3895558
7376	530.3840286
7377	530.366174
7378	530.3594447
7379	530.3410127
7380	530.3267336
7381	530.3189475
7382	530.3067516
7383	530.3028061
7384	530.2990587
7385	530.2906254
7386	530.2719105
7387	530.2702346
7388	530.2593206
7389	530.2477924
7390	530.2397923
7391	530.2254693
7392	530.221528
7393	530.206844
7394	530.1491104
7395	530.1469935
7396	530.1365521
7397	530.129643
7398	530.125328
7399	530.1215223
7400	530.0937225
7401	530.0776943
7402	530.0754852
7403	530.0376915
7404	530.0145505
7405	529.9984676
7406	529.9950025
7407	529.9853224
7408	529.9777746
7409	529.9704684
7410	529.9625965
7411	529.9457866
7412	529.9350392
7413	529.9125631
7414	529.9076023
7415	529.8898914
7416	529.8772067
7417	529.8631939
7418	529.8060484
7419	529.800197
7420	529.791711
7421	529.7771044
7422	529.7748717
7423	529.7668628
7424	529.7624792
7425	529.7596003
7426	529.7256126
7427	529.7078533
7428	529.6893795
7429	529.6470322
7430	529.6399552
7431	529.6258349
7432	529.6164543
7433	529.604772
7434	529.6014534
7435	529.5884492
7436	529.5858813
7437	529.5664318
7438	529.5629606
7439	529.5511986
7440	529.5233263
7441	529.5160762
7442	529.5077745
7443	529.4942332
7444	529.4796341
7445	529.4656812
7446	529.4628049
7447	529.459063
7448	529.4562763
7449	529.4428736
7450	529.4347995
7451	529.4121467
7452	529.4056508
7453	529.3857767
7454	529.379705
7455	529.366772
7456	529.3532066
7457	529.3469161
7458	529.3323244
7459	529.3152233
7460	529.2900154
7461	529.2822487
7462	529.276948
7463	529.2726455
7464	529.2250184
7465	529.2180673
7466	529.2128475
7467	529.2062411
7468	529.1941142
7469	529.1909264
7470	529.1870411
7471	529.1505878
7472	529.148318
7473	529.140765
7474	529.129647
7475	529.106841
7476	529.1021224
7477	529.0963831
7478	529.0907252
7479	529.0842122
7480	529.0763134
7481	529.0644931
7482	529.0550212
7483	529.033374
7484	529.0261262
7485	529.0185756
7486	529.0031888
7487	528.9880209
7488	528.9773003
7489	528.970462
7490	528.959103
7491	528.956927
7492	528.9474637
7493	528.9412862
7494	528.9363088
7495	528.9227531
7496	528.9087071
7497	528.9058173
7498	528.903019
7499	528.8967714
7500	528.8895863
7501	528.8514691
7502	528.8379856
7503	528.8202181
7504	528.7804407
7505	528.7736231
7506	528.7697309
7507	528.7681419
7508	528.7162933
7509	528.7109126
7510	528.6973541
7511	528.689545
7512	528.6859022
7513	528.6599006
7514	528.6537323
7515	528.6396851
7516	528.6204968
7517	528.6120884
7518	528.5934954
7519	528.587582
7520	528.5683512
7521	528.5610808
7522	528.5582577
7523	528.5518184
7524	528.5496951
7525	528.5448717
7526	528.5397399
7527	528.5133825
7528	528.503101
7529	528.4961629
7530	528.4917304
7531	528.4830105
7532	528.4583254
7533	528.4455152
7534	528.4170193
7535	528.3951241
7536	528.3860329
7537	528.3849096
7538	528.3815549
7539	528.3672319
7540	528.3588797
7541	528.3371561
7542	528.3301905
7543	528.3109808
7544	528.3005964
7545	528.2952706
7546	528.2833074
7547	528.2792594
7548	528.2774168
7549	528.2660166
7550	528.2589077
7551	528.2471002
7552	528.215166
7553	528.2098906
7554	528.2071981
7555	528.1921163
7556	528.1901816
7557	528.1798961
7558	528.1676087
7559	528.1496921
7560	528.1362487
7561	528.1156312
7562	528.1125354
7563	528.110636
7564	528.0761889
7565	528.0742888
7566	528.0682275
7567	528.0591546
7568	528.0545303
7569	528.0506309
7570	528.0431085
7571	528.0234529
7572	528.0214261
7573	528.0153544
7574	527.9895844
7575	527.98613
7576	527.9686591
7577	527.9375787
7578	527.9241479
7579	527.9073493
7580	527.9002854
7581	527.8858315
7582	527.8749435
7583	527.8680718
7584	527.8480499
7585	527.8346436
7586	527.8236042
7587	527.8121961
7588	527.8003582
7589	527.7956905
7590	527.7885778
7591	527.7830806
7592	527.7781041
7593	527.7744555
7594	527.7715601
7595	527.7672157
7596	527.7621006
7597	527.7572077
7598	527.7484621
7599	527.7410213
7600	527.7390922
7601	527.7320583
7602	527.7103375
7603	527.7055694
7604	527.6929592
7605	527.6911043
7606	527.6744808
7607	527.6613887
7608	527.6354999
7609	527.595228
7610	527.5905373
7611	527.5802654
7612	527.5769409
7613	527.5744101
7614	527.5713655
7615	527.5629854
7616	527.5585014
7617	527.5460241
7618	527.5441931
7619	527.5415177
7620	527.5299588
7621	527.5203135
7622	527.5164418
7623	527.5118414
7624	527.4975672
7625	527.4890169
7626	527.4833119
7627	527.4732707
7628	527.4630557
7629	527.4453896
7630	527.4335831
7631	527.4055403
7632	527.3817845
7633	527.3775878
7634	527.3343799
7635	527.328319
7636	527.3213103
7637	527.3098996
7638	527.296735
7639	527.2957837
7640	527.2563258
7641	527.2473833
7642	527.2397956
7643	527.2273004
7644	527.223704
7645	527.2173747
7646	527.1951755
7647	527.1907114
7648	527.1836025
7649	527.1787961
7650	527.1752674
7651	527.1737706
7652	527.1681621
7653	527.1669113
7654	527.1601648
7655	527.1455167
7656	527.1376438
7657	527.1292522
7658	527.1128017
7659	527.1024476
7660	527.0991895
7661	527.0807899
7662	527.0272846
7663	527.0191818
7664	527.0060585
7665	526.9886111
7666	526.9782689
7667	526.9544723
7668	526.9042971
7669	526.895864
7670	526.8911303
7671	526.863331
7672	526.8546153
7673	526.8469647
7674	526.835132
7675	526.8293804
7676	526.818626
7677	526.8096585
7678	526.8044525
7679	526.7917241
7680	526.7875951
7681	526.7670707
7682	526.7655537
7683	526.7547886
7684	526.7464975
7685	526.7355307
7686	526.7237275
7687	526.6960997
7688	526.6933142
7689	526.6885813
7690	526.6828402
7691	526.6746332
7692	526.6614419
7693	526.6496569
7694	526.646114
7695	526.6204576
7696	526.604167
7697	526.5613163
7698	526.5592066
7699	526.5488501
7700	526.5456856
7701	526.5402524
7702	526.5319131
7703	526.5061413
7704	526.4941457
7705	526.4918322
7706	526.4885791
7707	526.483538
7708	526.4808142
7709	526.4676266
7710	526.466568
7711	526.4179207
7712	526.4063263
7713	526.4014252
7714	526.3893866
7715	526.3751503
7716	526.3721252
7717	526.3672891
7718	526.357272
7719	526.3361522
7720	526.3282537
7721	526.3256633
7722	526.3234037
7723	526.321866
7724	526.307525
7725	526.2851375
7726	526.2749538
7727	526.2687718
7728	526.2669573
7729	526.2603136
7730	526.253059
7731	526.2365947
7732	526.2172227
7733	526.2155497
7734	526.1960144
7735	526.1942413
7736	526.1898341
7737	526.1849064
7738	526.1799185
7739	526.1686135
7740	526.1567546
7741	526.1382377
7742	526.1261484
7743	526.1238584
7744	526.1210627
7745	526.1114848
7746	526.0989554
7747	526.0839653
7748	526.0800131
7749	526.0729074
7750	526.0661161
7751	526.0627824
7752	526.0547096
7753	526.0520245
7754	526.0182351
7755	526.0162
7756	526.0121699
7757	526.0016069
7758	525.9786575
7759	525.9736603
7760	525.971643
7761	525.9560922
7762	525.9519712
7763	525.9368877
7764	525.9284947
7765	525.9183379
7766	525.9163054
7767	525.9121777
7768	525.9056179
7769	525.904675
7770	525.8915142
7771	525.8805874
7772	525.879278
7773	525.8719263
7774	525.8545419
7775	525.8404162
7776	525.8119629
7777	525.7993852
7778	525.781408
7779	525.7674411
7780	525.762174
7781	525.753188
7782	525.7155859
7783	525.7084255
7784	525.6958756
7785	525.6845265
7786	525.679702
7787	525.6678036
7788	525.6592588
7789	525.63334
7790	525.6286759
7791	525.6098296
7792	525.5779261
7793	525.5700991
7794	525.5631122
7795	525.5524404
7796	525.5221418
7797	525.5041705
7798	525.497173
7799	525.4904277
7800	525.4582749
7801	525.4444806
7802	525.4336427
7803	525.432044
7804	525.403448
7805	525.3932438
7806	525.3837509
7807	525.3696045
7808	525.3516262
7809	525.3429764
7810	525.341949
7811	525.31091
7812	525.2729844
7813	525.2707749
7814	525.259864
7815	525.2537243
7816	525.2515215
7817	525.2444656
7818	525.1965644
7819	525.1881452
7820	525.1873902
7821	525.1797934
7822	525.1730365
7823	525.1623058
7824	525.1587992
7825	525.1432758
7826	525.1391978
7827	525.132555
7828	525.126123
7829	525.1201652
7830	525.1175324
7831	525.1130411
7832	525.0915799
7833	525.0892554
7834	525.0866381
7835	525.0828208
7836	525.0744183
7837	525.0668854
7838	525.0647976
7839	525.0519552
7840	525.0236075
7841	525.0187835
7842	525.0164005
7843	525.0099385
7844	524.9956557
7845	524.9803055
7846	524.9703459
7847	524.9654974
7848	524.9512285
7849	524.9423198
7850	524.9360502
7851	524.9219389
7852	524.9161812
7853	524.8998402
7854	524.8893333
7855	524.8853356
7856	524.8793446
7857	524.8665149
7858	524.8336716
7859	524.7981494
7860	524.768565
7861	524.7465985
7862	524.7434088
7863	524.7281233
7864	524.7221329
7865	524.715119
7866	524.7015169
7867	524.6977397
7868	524.6909911
7869	524.6735433
7870	524.6662236
7871	524.6631937
7872	524.6592722
7873	524.6577228
7874	524.6360749
7875	524.6210751
7876	524.6191945
7877	524.6103704
7878	524.6061581
7879	524.6010225
7880	524.5899449
7881	524.586394
7882	524.5768071
7883	524.5528525
7884	524.5329746
7885	524.5277052
7886	524.5221283
7887	524.52004
7888	524.5164045
7889	524.5063061
7890	524.4964732
7891	524.481411
7892	524.4733148
7893	524.462585
7894	524.4602515
7895	524.4504807
7896	524.422104
7897	524.413848
7898	524.386888
7899	524.378984
7900	524.3647126
7901	524.3548821
7902	524.3507334
7903	524.3314355
7904	524.3165863
7905	524.3058956
7906	524.2924234
7907	524.273017
7908	524.265965
7909	524.2566627
7910	524.2539064
7911	524.2409743
7912	524.237787
7913	524.2337976
7914	524.1971533
7915	524.1883242
7916	524.1824939
7917	524.1746777
7918	524.1550613
7919	524.1301697
7920	524.1026611
7921	524.0762994
7922	524.0451706
7923	524.0255792
7924	524.0151616
7925	523.9928431
7926	523.9728661
7927	523.9579292
7928	523.9464207
7929	523.9361083
7930	523.9346161
7931	523.9251113
7932	523.918937
7933	523.9062975
7934	523.8979103
7935	523.8950549
7936	523.8868321
7937	523.8816517
7938	523.8728514
7939	523.8629197
7940	523.8605201
7941	523.8273947
7942	523.8125666
7943	523.7893505
7944	523.7694908
7945	523.7675142
7946	523.7587815
7947	523.7545379
7948	523.7394352
7949	523.7101773
7950	523.698167
7951	523.6795529
7952	523.6732416
7953	523.6461388
7954	523.6419341
7955	523.6304345
7956	523.6176351
7957	523.6158484
7958	523.6099281
7959	523.6025406
7960	523.5998235
7961	523.5952741
7962	523.5910447
7963	523.576034
7964	523.5732106
7965	523.571261
7966	523.5597198
7967	523.5516778
7968	523.5399527
7969	523.5151343
7970	523.5043834
7971	523.495859
7972	523.4907873
7973	523.4769419
7974	523.4723399
7975	523.4655774
7976	523.4576383
7977	523.4535662
7978	523.4220648
7979	523.4196575
7980	523.4025906
7981	523.3830341
7982	523.3751666
7983	523.3656886
7984	523.3630418
7985	523.341734
7986	523.3301384
7987	523.3252586
7988	523.3240275
7989	523.2986247
7990	523.2898804
7991	523.2812385
7992	523.2660478
7993	523.2261694
7994	523.1980792
7995	523.182227
7996	523.1799808
7997	523.1746553
7998	523.157611
7999	523.1524305
8000	523.1492416
8001	523.1437145
8002	523.1336678
8003	523.1304045
8004	523.1292321
8005	523.123787
8006	523.1143727
8007	523.1038509
8008	523.0954631
8009	523.0843792
8010	523.0791786
8011	523.0728827
8012	523.0676489
8013	523.0619028
8014	523.0607761
8015	523.0483457
8016	523.0357197
8017	523.029389
8018	522.9897226
8019	522.9614953
8020	522.9520397
8021	522.9316534
8022	522.9253426
8023	522.9214147
8024	522.9062933
8025	522.9049351
8026	522.8991851
8027	522.8937789
8028	522.891981
8029	522.850712
8030	522.848968
8031	522.8404794
8032	522.8389281
8033	522.831791
8034	522.8285006
8035	522.8161445
8036	522.8144352
8037	522.7944129
8038	522.7860378
8039	522.7832265
8040	522.7790323
8041	522.7764884
8042	522.7648969
8043	522.7503136
8044	522.7181059
8045	522.7143553
8046	522.7067203
8047	522.7048679
8048	522.7000253
8049	522.6963571
8050	522.69493
8051	522.6918029
8052	522.6875581
8053	522.6775792
8054	522.6738786
8055	522.6489286
8056	522.6412072
8057	522.6395151
8058	522.6269952
8059	522.6166784
8060	522.6134107
8061	522.6059265
8062	522.5945636
8063	522.5921818
8064	522.5879805
8065	522.569106
8066	522.5537206
8067	522.5459587
8068	522.5406317
8069	522.5305041
8070	522.5234138
8071	522.5176522
8072	522.4940493
8073	522.4552977
8074	522.4493731
8075	522.4372761
8076	522.4341998
8077	522.4308252
8078	522.4260216
8079	522.3922034
8080	522.3865319
8081	522.3516369
8082	522.3490822
8083	522.342228
8084	522.3201165
8085	522.2629153
8086	522.2352825
8087	522.2238801
8088	522.218531
8089	522.2032964
8090	522.2013853
8091	522.2001355
8092	522.1738218
8093	522.1647085
8094	522.1476948
8095	522.1423478
8096	522.1342718
8097	522.132073
8098	522.1248579
8099	522.1112334
8100	522.0919866
8101	522.084728
8102	522.0733495
8103	522.0515891
8104	522.0468537
8105	522.028602
8106	522.0151214
8107	522.0057855
8108	521.99269
8109	521.9506205
8110	521.9383133
8111	521.9268415
8112	521.9168482
8113	521.9123932
8114	521.9080111
8115	521.9032676
8116	521.901969
8117	521.8744057
8118	521.8663403
8119	521.8620439
8120	521.8587619
8121	521.8376947
8122	521.8316623
8123	521.828308
8124	521.8261445
8125	521.8239119
8126	521.8187444
8127	521.8131927
8128	521.7931347
8129	521.7843677
8130	521.7822902
8131	521.7804802
8132	521.7702522
8133	521.7629705
8134	521.7135376
8135	521.7047546
8136	521.6938235
8137	521.6868438
8138	521.6799992
8139	521.6539138
8140	521.6447767
8141	521.641195
8142	521.6390927
8143	521.6269224
8144	521.6236054
8145	521.6209033
8146	521.6130366
8147	521.6038299
8148	521.5975717
8149	521.5712253
8150	521.566225
8151	521.5425441
8152	521.5371682
8153	521.5344321
8154	521.529392
8155	521.5208593
8156	521.5189317
8157	521.5145848
8158	521.4976081
8159	521.4872353
8160	521.4769577
8161	521.4649635
8162	521.4618896
8163	521.4537581
8164	521.4507064
8165	521.4266881
8166	521.4193397
8167	521.4105713
8168	521.4073326
8169	521.3950631
8170	521.3889552
8171	521.3843183
8172	521.3676239
8173	521.3572941
8174	521.3542283
8175	521.3208665
8176	521.3109458
8177	521.3000113
8178	521.2919408
8179	521.2720713
8180	521.2399973
8181	521.2204421
8182	521.2194452
8183	521.2148763
8184	521.1984744
8185	521.181264
8186	521.1609254
8187	521.1457957
8188	521.1401113
8189	521.1211377
8190	521.1146505
8191	521.0967967
8192	521.0949388
8193	521.0737785
8194	521.0696116
8195	521.0661317
8196	521.0625781
8197	521.0586118
8198	521.0544685
8199	521.0454063
8200	521.0240253
8201	521.0146647
8202	521.0125993
8203	521.0116817
8204	521.0015017
8205	520.9786835
8206	520.9689231
8207	520.960912
8208	520.9545666
8209	520.951607
8210	520.9509705
8211	520.944103
8212	520.9165253
8213	520.9048456
8214	520.9004719
8215	520.8953094
8216	520.8857121
8217	520.8654705
8218	520.8042469
8219	520.7950037
8220	520.7923983
8221	520.7831087
8222	520.7755036
8223	520.7668063
8224	520.7609294
8225	520.7554668
8226	520.7547133
8227	520.7348649
8228	520.7275078
8229	520.7250751
8230	520.7068184
8231	520.7053538
8232	520.7045623
8233	520.6985089
8234	520.6952977
8235	520.6823578
8236	520.6705088
8237	520.6616219
8238	520.6570014
8239	520.6454067
8240	520.6287312
8241	520.6254178
8242	520.6155948
8243	520.6048585
8244	520.5874665
8245	520.5525147
8246	520.5439277
8247	520.5397448
8248	520.5370673
8249	520.5319232
8250	520.5291975
8251	520.5220222
8252	520.515985
8253	520.5095382
8254	520.4968009
8255	520.485583
8256	520.4798964
8257	520.4728115
8258	520.4708998
8259	520.4611846
8260	520.4562454
8261	520.4510924
8262	520.4478374
8263	520.4186972
8264	520.3814529
8265	520.3763019
8266	520.3706856
8267	520.3648659
8268	520.3562659
8269	520.3464831
8270	520.3332126
8271	520.3237878
8272	520.3217317
8273	520.3183004
8274	520.3067498
8275	520.3025237
8276	520.288798
8277	520.2791504
8278	520.2636055
8279	520.2434288
8280	520.2226083
8281	520.2149657
8282	520.2061103
8283	520.1990399
8284	520.1736819
8285	520.1588509
8286	520.1539345
8287	520.1506286
8288	520.1419919
8289	520.1296631
8290	520.1252132
8291	520.119771
8292	520.0857779
8293	520.067351
8294	520.0641994
8295	520.0574018
8296	520.0282853
8297	520.0261733
8298	520.0214602
8299	519.9808419
8300	519.969606
8301	519.9610631
8302	519.9566174
8303	519.9423087
8304	519.9311055
8305	519.9219755
8306	519.9166555
8307	519.9148371
8308	519.9125978
8309	519.9061372
8310	519.89357
8311	519.8786263
8312	519.8768354
8313	519.8651402
8314	519.8638228
8315	519.8535135
8316	519.8477706
8317	519.8353239
8318	519.8292853
8319	519.8239683
8320	519.8228159
8321	519.8159524
8322	519.8102485
8323	519.8043046
8324	519.7893816
8325	519.7759762
8326	519.7391368
8327	519.7297342
8328	519.7248539
8329	519.7181671
8330	519.7157757
8331	519.7049768
8332	519.6995313
8333	519.6924287
8334	519.6828787
8335	519.6535939
8336	519.6129165
8337	519.6022624
8338	519.6018185
8339	519.5984431
8340	519.5938939
8341	519.5709516
8342	519.5650578
8343	519.5522196
8344	519.541338
8345	519.5378781
8346	519.5290333
8347	519.5074677
8348	519.5023402
8349	519.4737173
8350	519.4661908
8351	519.4583584
8352	519.4451681
8353	519.4352872
8354	519.4327325
8355	519.4285741
8356	519.4214831
8357	519.4163347
8358	519.4077662
8359	519.3829809
8360	519.3789491
8361	519.3729513
8362	519.3645389
8363	519.3601103
8364	519.3585658
8365	519.3425048
8366	519.3385443
8367	519.3171087
8368	519.3098259
8369	519.2990926
8370	519.2984403
8371	519.2901962
8372	519.2836928
8373	519.2600409
8374	519.2552484
8375	519.2472669
8376	519.2281256
8377	519.2240903
8378	519.1968985
8379	519.1925436
8380	519.1795848
8381	519.1773892
8382	519.1674844
8383	519.1471563
8384	519.1301073
8385	519.1178449
8386	519.1061583
8387	519.0961607
8388	519.0568932
8389	519.051616
8390	519.0262424
8391	519.0204877
8392	519.0175127
8393	519.0124733
8394	518.9961701
8395	518.9870804
8396	518.9710484
8397	518.9418012
8398	518.9181936
8399	518.913057
8400	518.9064805
8401	518.901522
8402	518.8994618
8403	518.8819023
8404	518.8786966
8405	518.8727943
8406	518.8697699
8407	518.8515516
8408	518.8485488
8409	518.8457557
8410	518.8436575
8411	518.8317012
8412	518.819208
8413	518.8116508
8414	518.8011831
8415	518.7898846
8416	518.7844325
8417	518.7806317
8418	518.7654977
8419	518.7598252
8420	518.743472
8421	518.7364953
8422	518.7247832
8423	518.7193096
8424	518.7094197
8425	518.6876008
8426	518.6839899
8427	518.6563157
8428	518.6372368
8429	518.6323328
8430	518.6297943
8431	518.6259959
8432	518.6106432
8433	518.6040996
8434	518.6035284
8435	518.5995152
8436	518.5918557
8437	518.583304
8438	518.5809454
8439	518.563414
8440	518.5602284
8441	518.5521601
8442	518.5476447
8443	518.5433253
8444	518.5390503
8445	518.5351176
8446	518.4848192
8447	518.4798498
8448	518.4776459
8449	518.4564147
8450	518.453682
8451	518.4373168
8452	518.4303119
8453	518.4262944
8454	518.4233875
8455	518.4201347
8456	518.4106676
8457	518.3715219
8458	518.3685175
8459	518.3576056
8460	518.3476513
8461	518.3454449
8462	518.3439722
8463	518.3387946
8464	518.3375482
8465	518.3339778
8466	518.3144087
8467	518.3069246
8468	518.2804148
8469	518.2740944
8470	518.2688564
8471	518.2307262
8472	518.1973813
8473	518.1929938
8474	518.1907218
8475	518.1797138
8476	518.1747566
8477	518.1591094
8478	518.1561898
8479	518.1503409
8480	518.1322332
8481	518.1079129
8482	518.0997935
8483	518.0879315
8484	518.0780575
8485	518.0553084
8486	518.044755
8487	518.0399151
8488	518.0324633
8489	518.030932
8490	518.028013
8491	518.0224266
8492	518.0077129
8493	518.0059711
8494	518.0018309
8495	517.9963648
8496	517.9923035
8497	517.9786262
8498	517.9730449
8499	517.9624969
8500	517.9505974
8501	517.9459787
8502	517.9443682
8503	517.9414834
8504	517.9404586
8505	517.9352366
8506	517.9275243
8507	517.9094647
8508	517.9014804
8509	517.8986643
8510	517.8755459
8511	517.8707375
8512	517.8483745
8513	517.8466164
8514	517.8379984
8515	517.8242188
8516	517.8209427
8517	517.8072429
8518	517.7944573
8519	517.7873736
8520	517.7828103
8521	517.7779232
8522	517.7649461
8523	517.7478043
8524	517.7426975
8525	517.7385794
8526	517.726365
8527	517.7131233
8528	517.7100245
8529	517.7070342
8530	517.6997062
8531	517.6941689
8532	517.6553754
8533	517.6467332
8534	517.640223
8535	517.6196744
8536	517.6101669
8537	517.593566
8538	517.588157
8539	517.5837168
8540	517.5758455
8541	517.5730585
8542	517.5670742
8543	517.5417347
8544	517.5404059
8545	517.5339189
8546	517.5298198
8547	517.5286241
8548	517.5187234
8549	517.5159986
8550	517.5137711
8551	517.5097695
8552	517.5030507
8553	517.4977882
8554	517.4938507
8555	517.4862332
8556	517.474074
8557	517.4673807
8558	517.4495462
8559	517.4388644
8560	517.4376297
8561	517.4343981
8562	517.4242123
8563	517.4199932
8564	517.3868956
8565	517.3753739
8566	517.3656289
8567	517.3546772
8568	517.3314956
8569	517.3214275
8570	517.3176231
8571	517.2921443
8572	517.2819686
8573	517.2588283
8574	517.2440142
8575	517.2385289
8576	517.227097
8577	517.2195929
8578	517.2112257
8579	517.2051003
8580	517.1940603
8581	517.1909432
8582	517.1821705
8583	517.1715126
8584	517.143439
8585	517.140712
8586	517.1373732
8587	517.1362882
8588	517.1110789
8589	517.1046348
8590	517.0810439
8591	517.0773235
8592	517.0569001
8593	517.0507454
8594	517.0454561
8595	517.0386113
8596	517.0260211
8597	517.0216253
8598	517.0143649
8599	517.0127378
8600	516.9747432
8601	516.9680419
8602	516.9639395
8603	516.9548573
8604	516.941686
8605	516.9076275
8606	516.8671473
8607	516.8581064
8608	516.8501714
8609	516.827736
8610	516.8247117
8611	516.8152158
8612	516.8106178
8613	516.8067758
8614	516.7847909
8615	516.7659517
8616	516.7522147
8617	516.743055
8618	516.7148771
8619	516.7071873
8620	516.694622
8621	516.6843856
8622	516.6697878
8623	516.6555682
8624	516.648438
8625	516.6382038
8626	516.6312156
8627	516.6281026
8628	516.6227185
8629	516.6155447
8630	516.585774
8631	516.5735314
8632	516.5690451
8633	516.5529566
8634	516.5505659
8635	516.5336074
8636	516.5284965
8637	516.522342
8638	516.5163399
8639	516.5104655
8640	516.500072
8641	516.4851352
8642	516.4785947
8643	516.4639411
8644	516.4621041
8645	516.4525105
8646	516.4399153
8647	516.4359478
8648	516.4336202
8649	516.4258964
8650	516.3906761
8651	516.3797512
8652	516.3567324
8653	516.3472964
8654	516.3454316
8655	516.3367415
8656	516.3310934
8657	516.308566
8658	516.2845196
8659	516.2745521
8660	516.2580924
8661	516.2481891
8662	516.2210616
8663	516.2126422
8664	516.2099763
8665	516.2080415
8666	516.2020862
8667	516.1983062
8668	516.1857907
8669	516.1756711
8670	516.1479907
8671	516.1368783
8672	516.1221738
8673	516.0960547
8674	516.0882304
8675	516.0810063
8676	516.0706453
8677	516.0509698
8678	516.046412
8679	516.0283221
8680	516.0211263
8681	515.9874975
8682	515.9723405
8683	515.9705676
8684	515.96664
8685	515.9616919
8686	515.9592566
8687	515.95246
8688	515.9435366
8689	515.9352758
8690	515.9222564
8691	515.8913879
8692	515.8864813
8693	515.8750022
8694	515.8700171
8695	515.8637858
8696	515.8603625
8697	515.8566531
8698	515.8514766
8699	515.8445892
8700	515.8153718
8701	515.8117061
8702	515.804946
8703	515.8029729
8704	515.8011975
8705	515.7821324
8706	515.7747252
8707	515.7719231
8708	515.7696679
8709	515.7503902
8710	515.7486254
8711	515.7389833
8712	515.7341594
8713	515.7209108
8714	515.7164842
8715	515.680127
8716	515.6503564
8717	515.6416165
8718	515.6338955
8719	515.6113801
8720	515.581439
8721	515.5718099
8722	515.5657934
8723	515.5578326
8724	515.5548922
8725	515.5487193
8726	515.5450149
8727	515.5302451
8728	515.5268972
8729	515.5210033
8730	515.5171774
8731	515.5120539
8732	515.4891843
8733	515.4834761
8734	515.4795022
8735	515.4777517
8736	515.4696602
8737	515.4550854
8738	515.4493414
8739	515.4388514
8740	515.4347028
